,DateTime,Open,Close,High,Low,Volume
1082,2022-11-01 10:02:00,103.48,103.48,103.48,103.47,5
1083,2022-11-01 10:03:00,103.47,103.47,103.47,103.47,1
1084,2022-11-01 10:04:00,103.47,103.47,103.47,103.47,0
1085,2022-11-01 10:05:00,103.47,103.47,103.47,103.47,0
1086,2022-11-01 10:06:00,103.46,103.48,103.48,103.46,8
1087,2022-11-01 10:07:00,103.48,103.48,103.48,103.48,0
1088,2022-11-01 10:08:00,103.48,103.48,103.48,103.48,0
1089,2022-11-01 10:09:00,103.47,103.49,103.49,103.47,7
1090,2022-11-01 10:10:00,103.5,103.5,103.5,103.5,9
1091,2022-11-01 10:11:00,103.5,103.56,103.56,103.5,32
1092,2022-11-01 10:12:00,103.52,103.55,103.55,103.51,8
1093,2022-11-01 10:13:00,103.52,103.52,103.52,103.52,1
1094,2022-11-01 10:14:00,103.51,103.5,103.51,103.5,6
1095,2022-11-01 10:15:00,103.5,103.5,103.5,103.5,0
1096,2022-11-01 10:16:00,103.5,103.5,103.5,103.5,0
